,USPS,ST,NAME,ZCTA5,LAT,LON
1944,Kärnten,K,Raufen,9851,46.9026,13.5034
1945,Kärnten,K,Seebach,9851,46.9026,13.5034
1946,Kärnten,K,Altersberg,9852,46.8603,13.4917
1947,Kärnten,K,Zelsach,9852,46.855,13.47
1948,Kärnten,K,Pirk,9852,46.8667,13.4833
1949,Kärnten,K,Rachenbach,9852,46.9026,13.5034
1950,Kärnten,K,Neuschitz,9852,46.8831,13.4911
1951,Kärnten,K,Radl,9852,46.9026,13.5034
1952,Kärnten,K,Trebesing,9852,46.8864,13.5103
1953,Kärnten,K,Oberallach,9852,46.9026,13.5034
1954,Kärnten,K,Hintereggen,9852,46.9026,13.5034
1955,Kärnten,K,Zlatting,9852,46.9026,13.5034
1956,Kärnten,K,Aich,9852,46.9026,13.5034
1957,Kärnten,K,Trebesing-Bad,9852,46.9026,13.5034
1958,Kärnten,K,Unterbuch,9853,46.9,13.55
1959,Kärnten,K,Saps,9853,46.9333,13.5167
1960,Kärnten,K,Dornbach,9853,46.9347,13.5103
1961,Kärnten,K,Oberkreuschlach,9853,46.9167,13.5333
1962,Kärnten,K,Gmünd,9853,46.9072,13.5294
1963,Kärnten,K,Platz,9853,46.9026,13.5034
1964,Kärnten,K,Perau,9853,46.8897,13.5367
1965,Kärnten,K,Stubeck Sonnalm,9853,46.9026,13.5034
1966,Kärnten,K,Unterkreuschlach,9853,46.9167,13.5333
1967,Kärnten,K,Kleinhattenberg,9853,46.9167,13.5167
1968,Kärnten,K,Burgwiese,9853,46.9026,13.5034
1969,Kärnten,K,Oberbuch,9853,46.9,13.55
1970,Kärnten,K,Treffenboden,9853,46.9026,13.5034
1971,Kärnten,K,Fischertratten,9853,46.9026,13.5034
1972,Kärnten,K,Großhattenberg,9853,46.9026,13.5034
1973,Kärnten,K,Moostratte,9853,46.9026,13.5034
1974,Kärnten,K,Moos,9853,46.9026,13.5034
1975,Kärnten,K,Landfraß,9853,46.9026,13.5034
1976,Kärnten,K,Karnerau,9853,46.9026,13.5034
1977,Kärnten,K,Brochendorf,9853,46.9026,13.5034
1978,Kärnten,K,Grünleiten,9853,46.9026,13.5034
1979,Kärnten,K,Feistritz,9854,46.9642,13.4914
1980,Kärnten,K,Maltaberg,9854,46.9667,13.5167
1981,Kärnten,K,Koschach,9854,46.9822,13.4731
1982,Kärnten,K,Hilpersdorf,9854,46.9483,13.52
1983,Kärnten,K,Brandstatt,9854,46.9833,13.4667
1984,Kärnten,K,Malta,9854,46.9542,13.5075
1985,Kärnten,K,Gries,9854,46.95,13.5
1986,Kärnten,K,Schlatzing,9854,46.9533,13.4917
1987,Kärnten,K,Schlatzingerau,9854,46.9026,13.5034
1988,Kärnten,K,Krainberg,9854,46.9026,13.5034
1989,Kärnten,K,Göß,9854,46.9026,13.5034
1990,Kärnten,K,Densdorf,9861,46.95,13.6
1991,Kärnten,K,Heitzelsberg,9861,46.9333,13.5667
1992,Kärnten,K,Pirkeggen,9861,46.9333,13.6167
1993,Kärnten,K,Sonnberg,9861,46.9406,13.59
1994,Kärnten,K,Innernöring,9861,46.8919,13.6022
1995,Kärnten,K,Leoben,9861,46.9406,13.6089
1996,Kärnten,K,Eisentratten,9861,46.9228,13.5781
1997,Kärnten,K,Leobengraben,9861,46.976,13.6111
1998,Kärnten,K,Laggen,9861,46.9225,13.5936
1999,Kärnten,K,Vordernöring,9861,46.9083,13.5936
2000,Kärnten,K,Lientsch,9861,46.976,13.6111
2001,Kärnten,K,Pressingberg,9861,46.976,13.6111
2002,Kärnten,K,Puchreit,9861,46.976,13.6111
2003,Kärnten,K,Unterkremsbrücke,9861,46.976,13.6111
2004,Kärnten,K,Gamschitz,9861,46.976,13.6111
2005,Kärnten,K,Hammerboden,9861,46.976,13.6111
2006,Kärnten,K,Unterburgstallberg,9862,46.9833,13.6167
2007,Kärnten,K,St. Nikolai,9862,46.9672,13.6139
2008,Kärnten,K,Purbach,9862,46.9667,13.6167
2009,Kärnten,K,Pleßnitz,9862,46.9497,13.6042
2010,Kärnten,K,Innerkrems,9862,46.9686,13.726
2011,Kärnten,K,Rauchenkatsch,9862,46.9833,13.6333
2012,Kärnten,K,Kremsbrücke,9862,46.9472,13.6275
2013,Kärnten,K,Wetschenbach,9862,46.9667,13.6167
2014,Kärnten,K,Oberburgstallberg,9862,46.9825,13.6028
2015,Kärnten,K,Oberkremsberg,9862,46.9667,13.6333
2016,Kärnten,K,Unterkremsberg,9862,46.9667,13.6333
2017,Kärnten,K,Vorderkrems,9862,46.9628,13.66
2018,Kärnten,K,Pleschberg,9862,46.976,13.6111
2019,Kärnten,K,Neuhammer,9862,46.976,13.6111
2020,Kärnten,K,Illwitzen,9862,46.976,13.6111
2021,Kärnten,K,Steinwand,9862,46.976,13.6111
2022,Kärnten,K,Reitern,9862,46.976,13.6111
2023,Kärnten,K,Katschberghöhe,9863,47.0588,13.6152
2024,Kärnten,K,St. Georgen,9863,47.0333,13.6167
2025,Kärnten,K,Atzensberg,9863,47,13.6333
2026,Kärnten,K,Pölla,9863,47.05,13.55
2027,Kärnten,K,Oberdorf,9863,47.0333,13.5667
2028,Kärnten,K,Mühlbach,9863,47.0333,13.6167
2029,Kärnten,K,Ried,9863,46.9936,13.6267
2030,Kärnten,K,Gries,9863,47.0333,13.6
2031,Kärnten,K,Zanaischg,9863,47.05,13.5667
2032,Kärnten,K,Krangl,9863,47.0167,13.6167
2033,Kärnten,K,St. Peter,9863,46.976,13.6111
2034,Kärnten,K,Rennweg,9863,46.976,13.6111
2035,Kärnten,K,Brugg,9863,46.976,13.6111
2036,Kärnten,K,Frankenberg,9863,46.976,13.6111
2037,Kärnten,K,Steinwand,9863,46.976,13.6111
2038,Kärnten,K,Adenberg,9863,46.976,13.6111
2039,Kärnten,K,Saraberg,9863,46.976,13.6111
2040,Kärnten,K,Pron,9863,46.976,13.6111
2041,Kärnten,K,Schlaipf,9863,46.976,13.6111
2042,Kärnten,K,Wirnsberg,9863,46.976,13.6111
2043,Kärnten,K,Pleschberg,9863,46.976,13.6111
2044,Kärnten,K,Laußnitz,9863,46.976,13.6111
2045,Kärnten,K,Aschbach,9863,46.976,13.6111
2046,Kärnten,K,Abwerzg,9863,46.976,13.6111
2047,Kärnten,K,Angern,9863,46.976,13.6111
2048,Kärnten,K,Tangern,9871,46.8267,13.5475
2049,Kärnten,K,Kötzing,9871,46.8381,13.5025
2050,Kärnten,K,Liedweg,9871,46.8336,13.5364
2051,Kärnten,K,Treffling,9871,46.8425,13.5272
2052,Kärnten,K,Trasischk,9871,46.8536,13.5222
2053,Kärnten,K,Seeboden,9871,46.8191,13.5143
2054,Kärnten,K,Schloßau,9871,46.8154,13.5747
2055,Kärnten,K,Kolm,9871,46.8154,13.5747
2056,Kärnten,K,Muskanitzen,9871,46.8154,13.5747
2057,Kärnten,K,Pirk,9871,46.8154,13.5747
2058,Kärnten,K,Seebach,9871,46.8154,13.5747
2059,Kärnten,K,Unterhaus,9871,46.8154,13.5747
2060,Kärnten,K,Tangern,9872,46.8267,13.5475
2061,Kärnten,K,Laubendorf,9872,46.8208,13.5633
2062,Kärnten,K,Millstatt,9872,46.8042,13.5806
2063,Kärnten,K,Matzelsdorf,9872,46.8,13.6333
2064,Kärnten,K,Sappl,9872,46.7961,13.6256
2065,Kärnten,K,Lammersdorf,9872,46.8028,13.6092
2066,Kärnten,K,Obermillstatt,9872,46.8139,13.6019
2067,Kärnten,K,Pesenthein,9872,46.8,13.6
2068,Kärnten,K,Dellach,9872,46.785,13.6242
2069,Kärnten,K,Kleindombra,9872,46.8154,13.5747
2070,Kärnten,K,Görtschach,9872,46.8154,13.5747
2071,Kärnten,K,Gössering,9872,46.8154,13.5747
2072,Kärnten,K,Öttern,9872,46.8154,13.5747
2073,Kärnten,K,Tschierweg,9872,46.8154,13.5747
2074,Kärnten,K,Starfach,9872,46.8154,13.5747
2075,Kärnten,K,Schwaigerschaft,9872,46.8154,13.5747
2076,Kärnten,K,Grantsch,9872,46.8154,13.5747
2077,Kärnten,K,Lechnerschaft,9872,46.8154,13.5747
2078,Kärnten,K,Großdombra,9872,46.8154,13.5747
2079,Kärnten,K,Hohengaß,9872,46.8154,13.5747
2080,Kärnten,K,Döbriach,9873,46.7833,13.6603
2081,Kärnten,K,Starfach,9873,46.8154,13.5747
2082,Kärnten,K,Greuth,9182,46.5167,14.1
2083,Kärnten,K,Maria Elend,9182,46.5322,14.0858
2084,Kärnten,K,St. Oswald,9182,46.5333,14.1
2085,Kärnten,K,Dragositschach,9182,46.536,14.0819
2086,Kärnten,K,Tallach,9182,46.536,14.0819
2087,Kärnten,K,Fresnach,9182,46.536,14.0819
2088,Kärnten,K,Schlatten,9183,46.5375,14.0367
2089,Kärnten,K,Frießnitz,9183,46.5333,14.05
2090,Kärnten,K,Kanin,9183,46.5406,14.0167
2091,Kärnten,K,Rosenbach,9183,46.5333,14.0333
2092,Kärnten,K,Lessach,9183,46.536,14.0819
2093,Kärnten,K,Tschemernitzen,9183,46.536,14.0819
2094,Kärnten,K,Feistritz,9184,46.55,14.0667
2095,Kärnten,K,St. Peter,9184,46.55,14.0333
2096,Kärnten,K,Gorintschach,9184,46.55,14.0167
2097,Kärnten,K,Srajach,9184,46.55,14.0333
2098,Kärnten,K,Winkl,9184,46.55,14.0167
2099,Kärnten,K,Längdorf,9184,46.5539,14.055
2100,Kärnten,K,Dreilach,9184,46.5667,14.05
2101,Kärnten,K,St. Johann,9184,46.536,14.0819
2102,Kärnten,K,Mühlbach,9184,46.5667,14.0333
2103,Kärnten,K,St. Jakob im Rosental,9184,46.536,14.0819
2104,Kärnten,K,Tösching,9184,46.536,14.0819
2105,Kärnten,K,Kantnig,9220,46.6225,13.99
2106,Kärnten,K,Oberjeserz,9220,46.6333,14.0167
2107,Kärnten,K,Lind ob Velden,9220,46.6022,14.0028
2108,Kärnten,K,Rajach,9220,46.6,14
2109,Kärnten,K,Kranzlhofen,9220,46.6167,14.0333
2110,Kärnten,K,Duel,9220,46.6144,14.02
2111,Kärnten,K,Aich,9220,46.5833,14.05
2112,Kärnten,K,Fahrendorf,9220,46.6167,14
2113,Kärnten,K,Bach,9220,46.6,13.9833
2114,Kärnten,K,Sternberg,9220,46.6167,13.9833
2115,Kärnten,K,Unterwinklern,9220,46.6167,14.05
2116,Kärnten,K,Augsdorf,9220,46.6,14.0667
2117,Kärnten,K,Kerschdorf,9220,46.6333,14.05
2118,Kärnten,K,Velden am Wörther See,9220,46.6132,14.0285
2119,Kärnten,K,Göriach,9220,46.6253,14.0472
2120,Kärnten,K,Selpritsch,9220,46.6,14.0167
2121,Kärnten,K,Kantnig,9220,46.6132,14.0285
2122,Kärnten,K,Saisserach,9220,46.6132,14.0285
2123,Kärnten,K,Sonnental,9220,46.6132,14.0285
2124,Kärnten,K,Unterjeserz,9220,46.6132,14.0285
2125,Kärnten,K,Weinzierl,9220,46.6132,14.0285
2126,Kärnten,K,Dröschitz,9231,46.6333,14.0333
2127,Kärnten,K,Oberwinklern,9231,46.65,13.9833
2128,Kärnten,K,Wurzen,9231,46.65,14.0333
2129,Kärnten,K,Köstenberg,9231,46.65,14.0167
2130,Kärnten,K,Oberdorf,9231,46.65,14
2131,Kärnten,K,Drau,9232,46.5833,14
2132,Kärnten,K,Duel,9232,46.5833,14.0167
2133,Kärnten,K,St. Lambrecht,9232,46.5944,14.0172
2134,Kärnten,K,Berg,9232,46.5722,14.0064
2135,Kärnten,K,Emmersdorf,9232,46.5833,14
2136,Kärnten,K,St. Martin,9232,46.5814,13.9856
2137,Kärnten,K,Buchheim,9232,46.5692,13.9936
2138,Kärnten,K,Frög,9232,46.6071,14.0068
2139,Kärnten,K,Rosegg,9232,46.5833,14.0333
2140,Kärnten,K,Pirk,9232,46.5667,14
2141,Kärnten,K,Obergoritschach,9232,46.6071,14.0068
2142,Kärnten,K,Untergoritschach,9232,46.6071,14.0068
2143,Kärnten,K,Raun,9232,46.6071,14.0068
2144,Kärnten,K,Frojach,9232,46.6071,14.0068
2145,Kärnten,K,Dolintschach,9232,46.6071,14.0068
2146,Kärnten,K,Bergl,9232,46.6071,14.0068
2147,Kärnten,K,Kleinberg,9232,46.6071,14.0068
2148,Kärnten,K,Trabenig,9241,46.6167,13.95
2149,Kärnten,K,Terlach,9241,46.6167,13.9667
2150,Kärnten,K,Ragain,9241,46.6369,13.9494
2151,Kärnten,K,Stallhofen,9241,46.6356,13.9772
2152,Kärnten,K,Kaltschach,9241,46.6167,13.95
2153,Kärnten,K,Sand,9241,46.6153,13.9725
2154,Kärnten,K,Wernberg,9241,46.6167,13.9333
2155,Kärnten,K,Umberg,9241,46.6483,13.9575
2156,Kärnten,K,Neudorf,9241,46.6,13.95
2157,Kärnten,K,Sternberg,9241,46.6167,13.9833
2158,Kärnten,K,Goritschach,9241,46.6,13.95
2159,Kärnten,K,Gottestal,9241,46.6167,13.9333
2160,Kärnten,K,Lichtpold,9241,46.6144,13.9967
2161,Kärnten,K,Föderlach I,9241,46.6203,13.9598
2162,Kärnten,K,Damtschach,9241,46.6333,13.9667
2163,Kärnten,K,Zettin,9241,46.6203,13.9598
2164,Kärnten,K,Föderlach II,9241,46.6203,13.9598
2165,Kärnten,K,Schleben,9241,46.6203,13.9598
2166,Kärnten,K,Kletschach,9241,46.6203,13.9598
2167,Kärnten,K,Duel,9241,46.6203,13.9598
2168,Kärnten,K,Dragnitz,9241,46.6203,13.9598
2169,Kärnten,K,Wudmath,9241,46.6203,13.9598
2170,Kärnten,K,Krottendorf,9241,46.6203,13.9598
2171,Kärnten,K,Weißenbach,9500,46.65,13.7833
2172,Kärnten,K,Ossiachberg,9520,46.6667,13.9
2173,Kärnten,K,Annenheim,9520,46.65,13.9
2174,Kärnten,K,Sattendorf,9520,46.6649,13.9212
2175,Kärnten,K,Stöcklweingarten,9520,46.6513,13.8788
2176,Kärnten,K,Treffen,9521,46.6703,13.8586
2177,Kärnten,K,Pölling,9521,46.6808,13.8569
2178,Kärnten,K,Görtschach,9521,46.6667,13.85
2179,Kärnten,K,Winklern,9521,46.6825,13.8169
2180,Kärnten,K,Köttwein,9521,46.6667,13.85
2181,Kärnten,K,Töbring,9521,46.66,13.8575
2182,Kärnten,K,Niederdorf,9521,46.6553,13.8772
2183,Kärnten,K,Kanzelhöhe,9521,46.6783,13.9017
2184,Kärnten,K,Schloss Treffen,9521,46.6513,13.8788
2185,Kärnten,K,Eichholz,9521,46.6513,13.8788
2186,Kärnten,K,Seespitz,9521,46.6513,13.8788
2187,Kärnten,K,Oberdorf,9521,46.6513,13.8788
2188,Kärnten,K,Tschlein,9521,46.6513,13.8788
2189,Kärnten,K,Retzen,9521,46.6513,13.8788
2190,Kärnten,K,Hüttendorf,9530,46.6214,13.6889
2191,Kärnten,K,Bleiberg-Nötsch,9530,46.6244,13.6469
2192,Kärnten,K,Kadutschen,9530,46.6333,13.7333
2193,Kärnten,K,Bad Bleiberg,9530,46.6003,13.9396
2194,Kärnten,K,Labientschach,9531,46.6044,13.6147
2195,Kärnten,K,Bleiberg-Kreuth,9531,46.6319,13.6358
2196,Kärnten,K,Bleiberg-Nötsch,9531,46.6244,13.6469
2197,Kärnten,K,Hermsberg,9531,46.6,13.6167
2198,Kärnten,K,Augsdorf,9535,46.6,14.0667
2199,Kärnten,K,Dieschitz,9536,46.5667,14.0333
2200,Kärnten,K,Treffen,9536,46.5667,14.0667
2201,Kärnten,K,St. Egyden,9536,46.5772,14.0617
2202,Kärnten,K,Latschach,9536,46.5833,14.0333
2203,Kärnten,K,Pulpitsch,9536,46.6003,13.9396
2204,Kärnten,K,Winklern,9541,46.6825,13.8169
2205,Kärnten,K,Buchholz,9541,46.7039,13.855
2206,Kärnten,K,Lötschenberg,9541,46.7,13.8167
2207,Kärnten,K,Kras,9541,46.7601,13.7976
2208,Kärnten,K,Äußere Einöde,9541,46.6925,13.8242
2209,Kärnten,K,Innere Einöde,9541,46.7167,13.8167
2210,Kärnten,K,Tobitsch,9542,46.7392,13.7775
2211,Kärnten,K,Kraa,9542,46.7208,13.8042
2212,Kärnten,K,Lötschenberg,9542,46.7,13.8167
2213,Kärnten,K,Tassach,9542,46.7467,13.8131
2214,Kärnten,K,Afritz,9542,46.7263,13.8002
2215,Kärnten,K,Lierzberg,9542,46.7333,13.7667
2216,Kärnten,K,Verditz,9542,46.7094,13.8097
2217,Kärnten,K,Scherzboden,9542,46.7333,13.7783
2218,Kärnten,K,Afritz am See,9542,46.7601,13.7976
2219,Kärnten,K,Gassen,9542,46.7258,13.7875
2220,Kärnten,K,Tauchenberg,9542,46.7601,13.7976
2221,Kärnten,K,Berg ob Afritz,9542,46.7601,13.7976
2222,Kärnten,K,Möderboden,9542,46.7601,13.7976
2223,Kärnten,K,Hundsdorf,9543,46.7277,13.8653
2224,Kärnten,K,Laastadt,9543,46.7528,13.8547
2225,Kärnten,K,Arriach,9543,46.7292,13.8505
2226,Kärnten,K,Stadt,9543,46.7305,13.8985
2227,Kärnten,K,Unterwöllan,9543,46.7352,13.8168
2228,Kärnten,K,Hinterbuchholz,9543,46.7164,13.835
2229,Kärnten,K,Hinterwinkl,9543,46.75,13.9
2230,Kärnten,K,Vorderwinkl,9543,46.7403,13.8817
2231,Kärnten,K,Innerteuchen,9543,46.7472,13.9367
2232,Kärnten,K,Oberwöllan,9543,46.7377,13.8208
2233,Kärnten,K,Berg ob Arriach,9543,46.7601,13.7976
2234,Kärnten,K,Sauerwald,9543,46.7601,13.7976
2235,Kärnten,K,Sauboden,9543,46.7601,13.7976
2236,Kärnten,K,Dreihofen,9543,46.7601,13.7976
2237,Kärnten,K,Feld am See,9544,46.7764,13.7478
2238,Kärnten,K,Klamberg,9544,46.7814,13.7553
2239,Kärnten,K,Rauth,9544,46.7833,13.7667
2240,Kärnten,K,Wiesen,9544,46.7667,13.7667
2241,Kärnten,K,Erlach,9544,46.7656,13.7572
2242,Kärnten,K,Feldpannalpe,9544,46.7601,13.7976
2243,Kärnten,K,Schattseite,9544,46.7601,13.7976
2244,Kärnten,K,Untersee,9544,46.7601,13.7976
2245,Kärnten,K,Deutschberg,9551,46.6767,13.9333
2246,Kärnten,K,Stöcklweingarten,9551,46.7318,14.1825
2247,Kärnten,K,Unterferlach,9581,46.55,13.9833
2248,Kärnten,K,Petschnitzen,9581,46.5833,13.95
2249,Kärnten,K,Ledenitzen,9581,46.5664,13.9614
2250,Kärnten,K,Unteraichwald,9581,46.55,13.95
2251,Kärnten,K,Kopein,9581,46.5425,13.9631
2252,Kärnten,K,Mallenitzen,9581,46.5492,13.9878
2253,Kärnten,K,Pirk,9581,46.5667,14
2254,Kärnten,K,Oberferlach,9581,46.5719,13.9606
2255,Kärnten,K,Pogöriach,9582,46.55,13.9
2256,Kärnten,K,Altfinkenstein,9582,46.5458,13.9058
2257,Kärnten,K,Unteraichwald,9582,46.55,13.95
2258,Kärnten,K,Untergreuth,9582,46.55,13.9333
2259,Kärnten,K,Latschach,9582,46.5561,13.9289
2260,Kärnten,K,Outschena,9582,46.5393,13.9199
2261,Kärnten,K,Ratnitz,9582,46.5645,13.8748
2262,Kärnten,K,Oberaichwald,9582,46.56,13.9258
2263,Kärnten,K,Faak am See,9583,46.5681,13.9097
2264,Kärnten,K,Finkenstein,9583,46.5645,13.8748
2265,Kärnten,K,Goritschach,9584,46.5464,13.8619
2266,Kärnten,K,Finkenstein,9584,46.5645,13.8748
2267,Kärnten,K,Höfling,9584,46.5645,13.8748
2268,Kärnten,K,Müllnern,9585,46.5717,13.8386
2269,Kärnten,K,Gödersdorf,9585,46.5717,13.8517
2270,Kärnten,K,Susalitsch,9585,46.55,13.8333
2271,Kärnten,K,Stobitzen,9585,46.5645,13.8748
2272,Kärnten,K,Techanting,9585,46.5645,13.8748
2273,Kärnten,K,Neumüllnern,9585,46.5645,13.8748
2274,Kärnten,K,Fürnitz,9586,46.5569,13.8211
2275,Kärnten,K,Sigmontitsch,9586,46.5667,13.8167
2276,Kärnten,K,Hart,9586,46.5667,13.8
2277,Kärnten,K,St. Job,9586,46.5645,13.8748
2278,Kärnten,K,Stobitzen,9586,46.5645,13.8748
2279,Kärnten,K,Neuhaus an der Gail,9587,46.55,13.7833
2280,Kärnten,K,Krainberg,9587,46.5336,13.7592
2281,Kärnten,K,Korpitsch,9587,46.5436,13.8072
2282,Kärnten,K,Krainegg,9587,46.5339,13.8047
2283,Kärnten,K,Hart,9587,46.5667,13.8
2284,Kärnten,K,Radendorf,9587,46.5333,13.7833
2285,Kärnten,K,St. Leonhard bei Siebenbrünn,9587,46.5645,13.8748
2286,Kärnten,K,Tschau,9587,46.5645,13.8748
2287,Kärnten,K,Erlendorf,9587,46.5645,13.8748
2288,Kärnten,K,Riegersdorf,9587,46.5645,13.8748
2289,Kärnten,K,Gailitz,9601,46.5608,13.7044
2290,Kärnten,K,Stossau,9601,46.55,13.6833
2291,Kärnten,K,Arnoldstein,9601,46.5461,13.71
2292,Kärnten,K,Lind,9601,46.5461,13.7514
2293,Kärnten,K,Agoritschach,9601,46.5455,13.7039
2294,Kärnten,K,Seltschach,9601,46.5387,13.7028
2295,Kärnten,K,Pöckau,9601,46.55,13.744
2296,Kärnten,K,Greuth,9601,46.5475,13.6863
2297,Kärnten,K,Draschitz,9602,46.5628,13.6389
2298,Kärnten,K,Unterthörl,9602,46.5333,13.65
2299,Kärnten,K,Oberthörl,9602,46.5333,13.65
2300,Kärnten,K,Hohenthurn,9602,46.5583,13.6678
2301,Kärnten,K,Maglern,9602,46.5425,13.665
2302,Kärnten,K,Thörl-Maglern-Greuth,9602,46.5475,13.6863
2303,Kärnten,K,Pessendellach,9602,46.55,13.65
2304,Kärnten,K,Nötsch,9611,46.5833,13.6167
2305,Kärnten,K,Förk,9611,46.5853,13.6439
2306,Kärnten,K,Saak,9611,46.5944,13.6239
2307,Kärnten,K,Michelhofen,9611,46.5974,13.5657
2308,Kärnten,K,Emmersdorf,9611,46.6006,13.5719
2309,Kärnten,K,Wertschach,9612,46.6128,13.6111
2310,Kärnten,K,Kreublach,9612,46.6167,13.5667
2311,Kärnten,K,Labientschach,9612,46.6044,13.6147
2312,Kärnten,K,Glabatschach,9612,46.5974,13.5657
2313,Kärnten,K,Semering,9612,46.6167,13.5833
2314,Kärnten,K,Kühweg,9612,46.5974,13.5657
2315,Kärnten,K,Kerschdorf,9612,46.6208,13.5678
2316,Kärnten,K,St. Georgen im Gailtal,9612,46.6,13.5833
2317,Kärnten,K,Poglantschach,9612,46.5974,13.5657
2318,Kärnten,K,Bach,9612,46.5974,13.5657
2319,Kärnten,K,Dellach,9612,46.5974,13.5657
2320,Kärnten,K,Achomitz,9613,46.5689,13.6086
2321,Kärnten,K,Feistritz an der Gail,9613,46.5775,13.6067
2322,Kärnten,K,Draschitz,9613,46.5628,13.6389
2323,Kärnten,K,Dreulach,9613,46.5667,13.6333
2324,Kärnten,K,Göriach,9613,46.5617,13.6158
2325,Kärnten,K,Kerschdorf,9623,46.6208,13.5678
2326,Kärnten,K,Mauthbrücken,9701,46.7419,13.5519
2327,Kärnten,K,Kamering,9701,46.7383,13.5997
2328,Kärnten,K,Beinten,9701,46.756,13.6103
2329,Kärnten,K,Laas,9702,46.7292,13.6544
2330,Kärnten,K,Glanz,9702,46.7667,13.65
2331,Kärnten,K,St. Jakob,9702,46.756,13.6103
2332,Kärnten,K,St. Paul,9702,46.7333,13.6333
2333,Kärnten,K,Insberg,9702,46.7517,13.6003
2334,Kärnten,K,Ferndorf,9702,46.7397,13.6375
2335,Kärnten,K,Politzen,9702,46.756,13.6103
2336,Kärnten,K,Gschriet,9702,46.755,13.6806
2337,Kärnten,K,Beinten,9702,46.756,13.6103
2338,Kärnten,K,Rudersdorf,9702,46.756,13.6103
2339,Kärnten,K,Sonnwiesen,9702,46.756,13.6103
2340,Kärnten,K,Lang,9702,46.756,13.6103
2341,Kärnten,K,Ebenwald,9710,46.6567,13.6778
2342,Kärnten,K,Stuben,9710,46.7,13.6833
2343,Kärnten,K,Rubland,9710,46.6611,13.6586
2344,Kärnten,K,Feffernitz,9710,46.6867,13.7025
2345,Kärnten,K,Pöllan,9710,46.6947,13.6383
2346,Kärnten,K,Feistritz an der Drau,9710,46.6925,13.6897
2347,Kärnten,K,Pobersach,9710,46.7,13.6833
2348,Kärnten,K,Feistritz an der Drau-Neusiedlung,9710,46.7104,13.6183
2349,Kärnten,K,Pogöriach,9710,46.7104,13.6183
2350,Kärnten,K,Duel,9710,46.7104,13.6183
2351,Kärnten,K,Mühlboden,9710,46.7104,13.6183
2352,Kärnten,K,Neu-Feffernitz,9710,46.7104,13.6183
2353,Kärnten,K,Scharnitzen,9711,46.7061,13.6186
2354,Kärnten,K,Tragin,9711,46.7167,13.6333
2355,Kärnten,K,Aifersdorf,9711,46.7167,13.6333
2356,Kärnten,K,Kreuzen,9711,46.6681,13.575
2357,Kärnten,K,Nikelsdorf,9711,46.7058,13.6464
2358,Kärnten,K,Aichach,9711,46.6975,13.6064
2359,Kärnten,K,Paternion,9711,46.7142,13.6361
2360,Kärnten,K,Patendorf,9711,46.7167,13.65
2361,Kärnten,K,Kamering,9711,46.7383,13.5997
2362,Kärnten,K,Liesing,9711,46.7104,13.6183
2363,Kärnten,K,Laas,9712,46.7292,13.6544
2364,Kärnten,K,Amberg,9712,46.7,13.75
2365,Kärnten,K,Mitterberg,9712,46.7242,13.6917
2366,Kärnten,K,Mooswald,9712,46.7333,13.7
2367,Kärnten,K,Fresach,9712,46.7156,13.6908
2368,Kärnten,K,Tragenwinkel,9712,46.7104,13.6183
2369,Kärnten,K,Zlan,9713,46.7167,13.5833
2370,Kärnten,K,Ziebl,9713,46.75,13.5833
2371,Kärnten,K,Ried,9713,46.7078,13.5953
2372,Kärnten,K,Tragail,9713,46.7333,13.6
2373,Kärnten,K,Wiederschwing,9713,46.7333,13.5667
2374,Kärnten,K,Drußnitz,9713,46.7461,13.5189
2375,Kärnten,K,Hochegg,9713,46.735,13.56
2376,Kärnten,K,Hammergraben,9713,46.7104,13.6183
2377,Kärnten,K,Alberden,9713,46.7104,13.6183
2378,Kärnten,K,Hollernach,9713,46.7104,13.6183
2379,Kärnten,K,Boden,9714,46.6803,13.4978
2380,Kärnten,K,Weißenbach,9714,46.6819,13.4397
2381,Kärnten,K,Gassen,9714,46.7242,13.5492
2382,Kärnten,K,Wiederschwing,9714,46.7333,13.5667
2383,Kärnten,K,Stockenboi,9714,46.7261,13.5231
2384,Kärnten,K,Seetal am Goldeck,9714,46.7104,13.6183
2385,Kärnten,K,Rosental,9714,46.7104,13.6183
2386,Kärnten,K,Mösel,9714,46.7104,13.6183
2387,Kärnten,K,Unteralm,9714,46.7104,13.6183
2388,Kärnten,K,Kellerberg,9721,46.67,13.6886
2389,Kärnten,K,Uggowitz,9721,46.6731,13.7533
2390,Kärnten,K,Weißenstein,9721,46.6858,13.7303
2391,Kärnten,K,Tscheuritsch,9721,46.6669,13.7413
2392,Kärnten,K,Lansach,9721,46.6783,13.6972
2393,Kärnten,K,Stadelbach,9722,46.6669,13.7378
2394,Kärnten,K,Weißenbach,9722,46.65,13.7833
2395,Kärnten,K,Puch,9722,46.6667,13.7606
2396,Kärnten,K,Töplitsch,9722,46.6542,13.7406
2397,Kärnten,K,Lauen,9722,46.6669,13.7413
2398,Kärnten,K,Gummern,9722,46.6567,13.78
2399,Kärnten,K,Unterbergen,9064,46.6708,14.53
2400,Kärnten,K,St. Michael ob der Gurk,9064,46.6833,14.5
2401,Kärnten,K,Frankenberg,9064,46.6566,14.345
2402,Kärnten,K,Salchendorf,9064,46.6833,14.5167
2403,Kärnten,K,Gurtschitschach,9100,46.6333,14.6667
2404,Kärnten,K,Lippendorf,9100,46.6483,14.72
